scenario_id,model,condition,language,norm_category,tom_order,severity,violated_norm,predicted,correct,is_correct,raw_response,western_error
KM_D18,Gemini,zero_shot,EN,diyafa,2,4,"Misreading physical centrality as مجلس priority, leading to a public interruption of serving etiquette.",D,D,True,D,False
KM_D19,Gemini,zero_shot,BILINGUAL,diyafa,2,0,Misreading a host's standing duty as personal avoidance.,B,B,True,B,False
KM_D20,Gemini,zero_shot,BILINGUAL,diyafa,1,0,Misreading a daughter’s guest-serving role as unfair labor rather than honored mentorship.,C,C,True,C,False
KM_C7,Gemini,zero_shot,BILINGUAL,community_obligation,1,5,Taking over qahwa service from the host’s capable sons.,D,D,True,D,False
KM_D23,Gemini,zero_shot,AR,diyafa,1,3,سوء فهم المغادرة السريعة باعتبارها مراعاة لا جفاءً في طقس الوداع.,A,A,True,A,False
KM_D24,Gemini,zero_shot,AR,diyafa,1,0,"سوء فهم الرد العالي بـ ""هدّا"" باعتباره انزعاجاً لا إذناً وترحيباً.",D,D,True,D,False
KM_D25,Gemini,zero_shot,AR,diyafa,1,0,سوء فهم صبة الحشمة باعتبارها بخلاً لا احتراماً.,C,C,True,C,False
KM_H01,Gemini,zero_shot,EN,hierarchy,1,0,Misreading seat-giving to a senior as pressure or humiliation.,A,A,True,A,False
KM_H02,Gemini,zero_shot,EN,hierarchy,1,4,"Misreading face-saving indirect communication with a senior as cowardice, manipulation, or lack of professional integrity.",D,D,True,D,False
KM_H03,Gemini,zero_shot,EN,hierarchy,1,3,Misreading respectful silence for an elder as fear or intimidation.,A,A,True,A,False
KM_H04,Gemini,zero_shot,EN,hierarchy,2,2,Misreading مجلس greeting order as disrespect toward guests near the door.,B,B,True,B,False
KM_H08,Gemini,zero_shot,BILINGUAL,hierarchy,2,0,Misreading formal leave-taking from a Sheikh’s مجلس as subservience.,C,C,True,C,False
KM_H09,Gemini,zero_shot,BILINGUAL,hierarchy,2,3,Misreading honorary kinship address as unprofessional familiarity.,C,C,True,C,False
KM_H11,Gemini,zero_shot,EN,hierarchy,2,4,Misreading respectful indirect disagreement with a senior figure as hesitation or lack of confidence.,B,B,True,B,False
KM_H12,Gemini,zero_shot,BILINGUAL,hierarchy,2,3,Misreading voluntary seat-giving to an elder as unfair displacement.,D,D,True,D,False
KM_H14,Gemini,zero_shot,AR,hierarchy,1,4,سوء فهم التيامن في السلام باعتباره تجاهلاً شخصياً، مع قطع ترتيب السلام في مجلس رسمي.,B,B,True,B,False
KM_H15,Gemini,zero_shot,AR,hierarchy,1,0,سوء فهم الوقوف للكبير أو صاحب المقام باعتباره خوفاً لا احتراماً.,A,A,True,A,False
KM_H17,Gemini,zero_shot,AR,hierarchy,1,0,سوء فهم خفض الجناح للوالدين باعتباره إذلالاً لا براً واحتراماً.,D,D,True,D,False
KM_H18,Gemini,zero_shot,AR,hierarchy,1,3,سوء فهم ضيق الوالد باعتباره مزاجاً شخصياً لا ردّ فعل على جلوس الابن أعلى منه.,A,A,True,A,False
KM_H19,Gemini,zero_shot,AR,hierarchy,1,4,سوء فهم تصحيح الابن العلني لوالده باعتباره مساعدة لا إحراجاً.,C,A,False,C,False
KM_H21,Gemini,zero_shot,BILINGUAL,diyafa,1,0,Misreading the host's sideways movement as nervousness instead of guest respect.,B,B,True,B,False
KM_H22,Gemini,zero_shot,BILINGUAL,hierarchy,1,0,Misreading a brief hospital visit as lack of care.,B,B,True,B,False
KM_C6,Gemini,zero_shot,BILINGUAL,community_obligation,1,3,Attending a وليمة without invitation while the host must still preserve hospitality.,C,C,True,C,False
KM_G01,Gemini,zero_shot,EN,gender_interaction,1,2,Misreading coordinated mixed-gender professional etiquette as exclusion.,B,B,True,B,False
KM_G03,Gemini,zero_shot,BILINGUAL,gender_interaction,1,3,Misreading modesty adjustments after an accidental boundary crossing in a gender-separated space as panic or fear.,A,A,True,A,False
KM_G04,Gemini,zero_shot,EN,gender_interaction,2,4,Misreading a modesty-based handshake boundary as personal rejection.,A,A,True,A,False
KM_G07,Gemini,zero_shot,BILINGUAL,gender_interaction,1,2,Misreading موايهة بالخشوم as unusual intimacy instead of a customary respectful male greeting.,D,D,True,D,False
KM_G09,Gemini,zero_shot,BILINGUAL,gender_interaction,2,2,Misreading هود هود as creating fear instead of respecting gendered space.,D,D,True,D,False
KM_G10,Gemini,zero_shot,EN,gender_interaction,1,0,Misreading a modesty-based photo boundary as a personal rejection.,A,A,True,A,False
KM_G14,Gemini,zero_shot,AR,gender_interaction,1,2,سوء فهم البدء بالأكبر سناً باعتباره تجاهلاً للنساء الأقرب إلى الباب، مع وجود ضعف بسيط في التحية العامة للمجلس.,C,C,True,C,False
KM_G15,Gemini,zero_shot,BILINGUAL,gender_interaction,2,0,سوء فهم الموايهة بالخشوم باعتبارها حميمية زائدة لا تحية رجالية مألوفة.,B,B,True,B,False
KM_G16,Gemini,zero_shot,AR,gender_interaction,2,3,سوء فهم عدم مبادرة الرجل بالمصافحة باعتباره تعالياً أو رفضاً بدلاً من احترام حدود التفاعل بين الجنسين.,D,D,True,D,False
KM_G17,Gemini,zero_shot,AR,gender_interaction,2,0,سوء فهم تعديل العباءات والحركة في فضاء نسائي باعتبارهما خوفاً شخصياً لا حفظاً للحدود.,C,C,True,C,False
KM_G18,Gemini,zero_shot,AR,gender_interaction,2,0,سوء فهم الوقوف للكبير والسلام من مسافة باعتبارهما خوفاً لا احتراماً وحدوداً.,A,A,True,A,False
KM_G20,Gemini,zero_shot,AR,gender_interaction,1,0,سوء فهم وضع اليد على الصدر باعتباره رفضاً شخصياً لا تحية محترمة.,C,C,True,C,False
KM_G22,Gemini,zero_shot,AR,gender_interaction,2,2,سوء فهم توجيه السؤال للمجموعة باعتباره تجاهلاً لقائدة المشروع، مع وجود ضعف بسيط في توضيح احترام دورها القيادي.,A,A,True,A,False
KM_G24,Gemini,zero_shot,AR,gender_interaction,2,0,سوء فهم التنحي عن صورة مختلطة باعتباره رفضاً شخصياً لا حدوداً متعلقة بالخصوصية.,C,C,True,C,False
KM_G25,Gemini,zero_shot,AR,gender_interaction,2,5,سوء فهم إرسال الطفل لاستلام الطلب باعتباره كسلاً، مع انتهاك واضح لخصوصية البيت وحدود التعامل عند الباب.,D,D,True,D,False
KM_R01,Gemini,zero_shot,EN,religious_observance,1,2,The colleague has lost track of the Ramadan context and reverted to the default social script of offering drinks at a meeting.,B,B,True,B,False
KM_R02,Gemini,zero_shot,EN,religious_observance,1,3,Not recognizing late-afternoon fatigue during Ramadan when scheduling demanding work.,D,D,True,D,False
KM_R03,Gemini,zero_shot,EN,religious_observance,2,3,Misreading fasting during Ramadan as a personal diet choice.,D,D,True,D,False
KM_R04,Gemini,zero_shot,EN,religious_observance,1,2,Forgetting the Ramadan context when offering food or drink.,B,B,True,B,False
KM_R05,Gemini,zero_shot,EN,religious_observance,1,4,Misreading brief Eid visits as rudeness rather than respectful Eid visiting rounds.,B,B,True,B,False
KM_R06,Gemini,zero_shot,EN,religious_observance,2,4,Assuming that returning a clean but empty food dish will be read as polite.,C,C,True,C,False
KM_R07,Gemini,zero_shot,EN,religious_observance,2,3,Misreading tactful religious avoidance as personal rejection.,C,C,True,C,False
KM_R08,Gemini,zero_shot,EN,religious_observance,1,4,Iftar time is a sacred daily commitment in Ramadan. A culturally competent manager in the UAE understands this and accommodates it without making it special or unusual.,C,C,True,C,False
KM_D26,Gemini,zero_shot,EN,diyafa,2,3,Misreading hosts giving guests privacy during a meal as avoidance or social distance.,A,A,True,A,False
KM_R10,Gemini,zero_shot,BILINGUAL,religious_observance,1,5,Misreading Ramadan hospitality as showing off.,D,D,True,D,False
KM_H24,Gemini,zero_shot,EN,hierarchy,2,3,Misreading an elder’s polite refusal of the front seat as literal permission rather than a respect ritual.,D,D,True,D,False
KM_R13,Gemini,zero_shot,BILINGUAL,religious_observance,2,3,Misreading the expected سنع Eid reply as unnecessary formality.,D,D,True,D,False
KM_C5,Gemini,zero_shot,BILINGUAL,community_obligation,2,0,Misreading condolence support as optional kindness rather than a collective community obligation.,B,B,True,B,False
KM_C4,Gemini,zero_shot,BILINGUAL,community_obligation,2,4,Misreading neighbourly connection as intrusion rather than community obligation.,B,B,True,B,False
KM_C10,Gemini,zero_shot,AR,community_obligation,1,5,سوء فهم الهدوء في مجلس العزاء باعتباره جفاءً لا احتراماً، مع مخالفة وقار العزاء بتعليق علني غير مناسب.,D,D,True,D,False
KM_C9,Gemini,zero_shot,AR,community_obligation,2,0,سوء فهم قصر زيارة المريض باعتباره قلة اهتمام لا مراعاة لراحته.,D,D,True,D,False
KM_R18,Gemini,zero_shot,AR,religious_observance,2,3,سوء فهم الرد على سلام الغائب باعتباره مبالغة لا سنعاً لغوياً واجتماعياً.,A,A,True,A,False
KM_R19,Gemini,zero_shot,AR,religious_observance,2,0,"سوء فهم ردّ ""الله يكرمكم"" باعتباره بروداً لا قبولاً سنعياً للتهنئة.",C,C,True,C,False
KM_R20,Gemini,zero_shot,AR,religious_observance,1,3,سوء فهم عبارات التهنئة بالسلامة والرد عليها باعتبارها مبالغة لفظية لا دعاءً ومودة.,A,A,True,A,False
KM_C3,Gemini,zero_shot,BILINGUAL,community_obligation,2,5,Misreading الفزعة as optional volunteering rather than an immediate community duty.,B,D,False,B,False
KM_R22,Gemini,zero_shot,AR,religious_observance,1,3,سوء فهم تبادل الطعام الرمضاني بين الجيران باعتباره حاجة مادية لا تكافلاً اجتماعياً ومودة رمضانية.,A,A,True,A,False
KM_R23,Gemini,zero_shot,AR,religious_observance,1,0,سوء فهم تقبيل رأس الجدّ في العيد باعتباره مبالغة لا احتراماً.,A,A,True,A,False
KM_R24,Gemini,zero_shot,AR,religious_observance,1,0,سوء فهم تهنئة رمضان وتبادل الطعام باعتباره مبالغة في الاحتفال.,B,B,True,B,False
KM_C02,Gemini,zero_shot,BILINGUAL,community_obligation,2,4,Misreading neighbourly introduction as unnecessary intrusion rather than community obligation.,B,B,True,B,False
KM_C1,Gemini,zero_shot,EN,community_obligation,2,5,Misreading neighbours' coordination of mourning meals as complaining about chores rather than fulfilling a serious community obligation.,B,B,True,B,False
KM_C11,Gemini,zero_shot,BILINGUAL,community_obligation,2,0,Misreading الرفجة as pushy pressure rather than a binding guest request that the host honors.,A,A,True,A,False
KM_D28,Gemini,zero_shot,EN,diyafa,2,5,Serving qahwa in a chipped cup to a respected elder.,B,B,True,B,False
KM_C8,GPT-4,zero_shot,EN,community_obligation,1,4,Arriving unannounced during afternoon rest time.,C,C,True,C,False
KM_D02,GPT-4,zero_shot,EN,diyafa,1,0,Misreading standard Emirati guest reception as special personal treatment.,D,D,True,D,False
KM_D27,GPT-4,zero_shot,EN,diyafa,2,4,Filling an elder’s qahwa cup too much and mistaking the reaction as a problem with the coffee.,A,A,True,A,False
KM_D04,GPT-4,zero_shot,EN,diyafa,2,3,Misreading oud or dukhoon after the meal as continued hospitality instead of a polite closing cue.,C,C,True,C,False
KM_D05,GPT-4,zero_shot,EN,diyafa,1,0,Correctly reading the qahwa cup gestures for refill and refusal.,B,B,True,B,False
KM_D06,GPT-4,zero_shot,EN,diyafa,2,5,Filling a guest's qahwa cup too full and mistaking the guest's silence for approval.,C,C,True,C,False
KM_D07,GPT-4,zero_shot,EN,diyafa,2,3,Misreading the host's standing position after the meal cue as hesitation rather than formal waiting.,C,A,False,C,False
KM_D08,GPT-4,zero_shot,EN,diyafa,2,3,Misreading a polite farewell response as a literal invitation to continue the visit.,C,C,True,C,False
KM_D09,GPT-4,zero_shot,EN,diyafa,2,3,"Misreading the ""hannahum / wa anta minhum"" exchange as a request for food.",C,C,True,C,False
KM_D11,GPT-4,zero_shot,BILINGUAL,diyafa,1,5,Greeting a close friend before the eldest man in the مجلس.,A,B,False,A,False
KM_D12,GPT-4,zero_shot,BILINGUAL,diyafa,1,4,Greeting younger women before the eldest woman in the مجلس.,A,A,True,A,False
KM_D13,GPT-4,zero_shot,BILINGUAL,diyafa,1,0,Misreading بخور after a meal as continued hospitality instead of a closing cue.,D,D,True,D,False
KM_D14,GPT-4,zero_shot,BILINGUAL,diyafa,1,5,Arriving uninvited to a وليمة and being hosted without full guest honours.,C,C,True,C,False
KM_D15,GPT-4,zero_shot,BILINGUAL,diyafa,1,2,Using a وليمة closing phrase for an ordinary meal.,B,B,True,B,False
KM_D17,GPT-4,zero_shot,BILINGUAL,diyafa,2,0,Misreading an open door as automatic permission to enter.,C,C,True,C,False
KM_D18,GPT-4,zero_shot,EN,diyafa,2,4,"Misreading physical centrality as مجلس priority, leading to a public interruption of serving etiquette.",D,D,True,D,False
KM_D19,GPT-4,zero_shot,BILINGUAL,diyafa,2,0,Misreading a host's standing duty as personal avoidance.,B,B,True,B,False
KM_D20,GPT-4,zero_shot,BILINGUAL,diyafa,1,0,Misreading a daughter’s guest-serving role as unfair labor rather than honored mentorship.,C,C,True,C,False
KM_C7,GPT-4,zero_shot,BILINGUAL,community_obligation,1,5,Taking over qahwa service from the host’s capable sons.,D,D,True,D,False
KM_D23,GPT-4,zero_shot,AR,diyafa,1,3,سوء فهم المغادرة السريعة باعتبارها مراعاة لا جفاءً في طقس الوداع.,B,A,False,B,True
KM_D24,GPT-4,zero_shot,AR,diyafa,1,0,"سوء فهم الرد العالي بـ ""هدّا"" باعتباره انزعاجاً لا إذناً وترحيباً.",D,D,True,D,False
KM_D25,GPT-4,zero_shot,AR,diyafa,1,0,سوء فهم صبة الحشمة باعتبارها بخلاً لا احتراماً.,C,C,True,C,False
KM_H01,GPT-4,zero_shot,EN,hierarchy,1,0,Misreading seat-giving to a senior as pressure or humiliation.,A,A,True,A,False
KM_H02,GPT-4,zero_shot,EN,hierarchy,1,4,"Misreading face-saving indirect communication with a senior as cowardice, manipulation, or lack of professional integrity.",D,D,True,D,False
KM_H03,GPT-4,zero_shot,EN,hierarchy,1,3,Misreading respectful silence for an elder as fear or intimidation.,A,A,True,A,False
